STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       7364;2022031201;    3;   1.4;  36.0;eor
       7364;2022031202;    3;   1.4;  34.0;eor
       7364;2022031203;    3;   1.1;  35.0;eor
       7364;2022031204;    3;   1.5;  34.0;eor
       7364;2022031205;    3;   1.6;  35.0;eor
       7364;2022031206;    3;   1.5;  34.0;eor
       7364;2022031207;    3;   2.2;  33.0;eor
       7364;2022031208;    3;   3.8;  30.0;eor
       7364;2022031209;    3;   5.2;  27.0;eor
       7364;2022031210;    3;   6.6;  23.0;eor
       7364;2022031211;    3;   7.9;  24.0;eor
       7364;2022031212;    3;  10.0;  21.0;eor
       7364;2022031213;    3;  10.9;  20.0;eor
       7364;2022031214;    3;  11.5;  19.0;eor
       7364;2022031215;    3;  11.8;  20.0;eor
       7364;2022031216;    3;  11.2;  22.0;eor
       7364;2022031217;    3;   9.2;  24.0;eor
       7364;2022031218;    3;   7.3;  26.0;eor
       7364;2022031219;    3;   6.2;  29.0;eor
       7364;2022031220;    3;   5.5;  31.0;eor
       7364;2022031221;    3;   4.7;  33.0;eor
       7364;2022031222;    3;   4.1;  34.0;eor
       7364;2022031223;    3;   3.0;  37.0;eor
       7364;2022031300;    3;   2.4;  37.0;eor
       7364;2022031301;    3;   1.6;  40.0;eor
       7364;2022031302;    3;   0.7;  41.0;eor
       7364;2022031303;    3;  -0.8;  47.0;eor
       7364;2022031304;    3;  -0.3;  43.0;eor
       7364;2022031305;    3;  -0.7;  46.0;eor
       7364;2022031306;    3;  -2.6;  54.0;eor
       7364;2022031307;    3;  -0.3;  48.0;eor
       7364;2022031308;    3;   3.1;  38.0;eor
       7364;2022031309;    3;   5.7;  34.0;eor
       7364;2022031310;    3;   8.0;  27.0;eor
       7364;2022031311;    3;  10.5;  24.0;eor
       7364;2022031312;    3;  11.4;  23.0;eor
       7364;2022031313;    3;  12.7;  21.0;eor
       7364;2022031314;    3;  12.8;  20.0;eor
       7364;2022031315;    3;  13.1;  20.0;eor
       7364;2022031316;    3;  12.6;  21.0;eor
       7364;2022031317;    3;  11.4;  23.0;eor
       7364;2022031318;    3;   9.4;  28.0;eor
       7364;2022031319;    3;   8.6;  29.0;eor
       7364;2022031320;    3;   8.5;  27.0;eor
       7364;2022031321;    3;   8.4;  27.0;eor
       7364;2022031322;    3;   7.6;  30.0;eor
       7364;2022031323;    3;   6.6;  32.0;eor
       7364;2022031400;    3;   5.8;  33.0;eor
       7364;2022031401;    3;   5.5;  34.0;eor
       7364;2022031402;    3;   4.8;  35.0;eor
       7364;2022031403;    3;   4.1;  36.0;eor
       7364;2022031404;    3;   3.3;  38.0;eor
       7364;2022031405;    3;   2.0;  42.0;eor
       7364;2022031406;    3;   1.4;  47.0;eor
       7364;2022031407;    3;   2.9;  45.0;eor
       7364;2022031408;    3;   5.4;  38.0;eor
       7364;2022031409;    3;   7.5;  35.0;eor
       7364;2022031410;    3;   8.9;  34.0;eor
       7364;2022031411;    3;  10.3;  32.0;eor
       7364;2022031412;    3;  11.6;  36.0;eor
       7364;2022031413;    3;  11.6;  42.0;eor
       7364;2022031414;    3;  10.1;  63.0;eor
       7364;2022031415;    3;   7.7;  87.0;eor
       7364;2022031416;    3;   7.2;  90.0;eor
       7364;2022031417;    3;   6.8;  93.0;eor
       7364;2022031418;    3;   6.9;  93.0;eor
       7364;2022031419;    3;   6.8;  94.0;eor
       7364;2022031420;    3;   7.0;  93.0;eor
       7364;2022031421;    3;   7.2;  93.0;eor
       7364;2022031422;    3;   7.1;  91.0;eor
       7364;2022031423;    3;   6.7;  91.0;eor
       7364;2022031500;    3;   5.8;  92.0;eor
       7364;2022031501;    3;   4.6;  95.0;eor
       7364;2022031502;    3;   3.9;  96.0;eor
       7364;2022031503;    3;   2.7;  96.0;eor
       7364;2022031504;    3;   1.9;  96.0;eor
       7364;2022031505;    3;   2.1;  96.0;eor
       7364;2022031506;    3;   2.0;  97.0;eor
       7364;2022031507;    3;   3.0;  95.0;eor
       7364;2022031508;    3;   4.2;  91.0;eor
       7364;2022031509;    3;   5.7;  86.0;eor
       7364;2022031510;    3;   7.6;  81.0;eor
       7364;2022031511;    3;   9.0;  74.0;eor
       7364;2022031512;    3;  10.1;  66.0;eor
       7364;2022031513;    3;  10.8;  66.0;eor
       7364;2022031514;    3;  11.0;  67.0;eor
       7364;2022031515;    3;  10.6;  69.0;eor
       7364;2022031516;    3;   9.9;  73.0;eor
       7364;2022031517;    3;   9.6;  76.0;eor
       7364;2022031518;    3;   9.2;  77.0;eor
       7364;2022031519;    3;   8.7;  81.0;eor
       7364;2022031520;    3;   7.9;  84.0;eor
       7364;2022031521;    3;   7.3;  87.0;eor
       7364;2022031522;    3;   5.6;  94.0;eor
       7364;2022031523;    3;   5.7;  96.0;eor
       7364;2022031600;    3;   6.0;  93.0;eor
       7364;2022031601;    3;   4.2;  96.0;eor
       7364;2022031602;    3;   3.6;  97.0;eor
       7364;2022031603;    3;   2.8;  95.0;eor
       7364;2022031604;    3;   2.0;  97.0;eor
       7364;2022031605;    3;   1.8;  97.0;eor
       7364;2022031606;    3;   0.8;  97.0;eor
       7364;2022031607;    3;   3.1;  94.0;eor
       7364;2022031608;    3;   6.2;  86.0;eor
       7364;2022031609;    3;   9.7;  73.0;eor
       7364;2022031610;    3;  11.2;  66.0;eor
       7364;2022031611;    3;  12.5;  52.0;eor
       7364;2022031612;    3;  12.7;  50.0;eor
       7364;2022031613;    3;  13.4;  50.0;eor
       7364;2022031614;    3;  13.6;  48.0;eor
       7364;2022031615;    3;  12.9;  49.0;eor
       7364;2022031616;    3;  13.5;  50.0;eor
       7364;2022031617;    3;  12.0;  54.0;eor
       7364;2022031618;    3;   8.7;  68.0;eor
       7364;2022031619;    3;   7.7;  71.0;eor
       7364;2022031620;    3;   8.2;  67.0;eor
       7364;2022031621;    3;   7.7;  73.0;eor
       7364;2022031622;    3;   7.0;  78.0;eor
       7364;2022031623;    3;   6.4;  82.0;eor
       7364;2022031700;    3;   6.5;  81.0;eor
       7364;2022031701;    3;   6.2;  82.0;eor
       7364;2022031702;    3;   6.2;  81.0;eor
       7364;2022031703;    3;   6.4;  78.0;eor
       7364;2022031704;    3;   6.3;  77.0;eor
       7364;2022031705;    3;   6.1;  76.0;eor
       7364;2022031706;    3;   6.2;  74.0;eor
       7364;2022031707;    3;   6.2;  75.0;eor
       7364;2022031708;    3;   6.4;  76.0;eor
       7364;2022031709;    3;   6.5;  76.0;eor
       7364;2022031710;    3;   7.6;  75.0;eor
       7364;2022031711;    3;   9.8;  67.0;eor
       7364;2022031712;    3;  11.0;  60.0;eor
       7364;2022031713;    3;  12.0;  57.0;eor
       7364;2022031714;    3;  12.2;  58.0;eor
       7364;2022031715;    3;  11.7;  59.0;eor
       7364;2022031716;    3;  11.1;  62.0;eor
       7364;2022031717;    3;   8.9;  82.0;eor
       7364;2022031718;    3;   8.6;  82.0;eor
       7364;2022031719;    3;   8.3;  84.0;eor
       7364;2022031720;    3;   7.9;  80.0;eor
       7364;2022031721;    3;   7.7;  82.0;eor
       7364;2022031722;    3;   7.5;  80.0;eor
       7364;2022031723;    3;   7.3;  79.0;eor
       7364;2022031800;    3;   6.8;  77.0;eor
       7364;2022031801;    3;   6.3;  81.0;eor
       7364;2022031802;    3;   6.3;  78.0;eor
       7364;2022031803;    3;   6.0;  77.0;eor
       7364;2022031804;    3;   5.6;  77.0;eor
       7364;2022031805;    3;   4.7;  80.0;eor
       7364;2022031806;    3;   4.1;  83.0;eor
       7364;2022031807;    3;   3.9;  83.0;eor
       7364;2022031808;    3;   4.9;  79.0;eor
       7364;2022031809;    3;   7.7;  68.0;eor
       7364;2022031810;    3;   9.0;  61.0;eor
       7364;2022031811;    3;  10.1;  54.0;eor
       7364;2022031812;    3;  11.7;  43.0;eor
       7364;2022031813;    3;  12.7;  38.0;eor
       7364;2022031814;    3;  13.1;  35.0;eor
       7364;2022031815;    3;  13.1;  34.0;eor
       7364;2022031816;    3;  12.3;  32.0;eor
       7364;2022031817;    3;  11.2;  37.0;eor
       7364;2022031818;    3;   8.5;  46.0;eor
       7364;2022031819;    3;   5.8;  57.0;eor
       7364;2022031820;    3;   3.7;  72.0;eor
       7364;2022031821;    3;   2.8;  75.0;eor
       7364;2022031822;    3;   1.8;  81.0;eor
       7364;2022031823;    3;   1.2;  85.0;eor
       7364;2022031900;    3;   1.3;  83.0;eor
       7364;2022031901;    3;   1.0;  86.0;eor
       7364;2022031902;    3;   0.8;  86.0;eor
       7364;2022031903;    3;   2.7;  79.0;eor
       7364;2022031904;    3;   0.2;  89.0;eor
       7364;2022031905;    3;  -0.2;  91.0;eor
       7364;2022031906;    3;  -0.9;  94.0;eor
       7364;2022031907;    3;   2.9;  80.0;eor
       7364;2022031908;    3;   5.0;  73.0;eor
       7364;2022031909;    3;   7.4;  61.0;eor
       7364;2022031910;    3;   8.8;  52.0;eor
       7364;2022031911;    3;   9.9;  48.0;eor
       7364;2022031912;    3;   9.6;  47.0;eor
       7364;2022031913;    3;   9.6;  48.0;eor
       7364;2022031914;    3;   9.0;  51.0;eor
       7364;2022031915;    3;   9.0;  51.0;eor
       7364;2022031916;    3;   8.6;  50.0;eor
       7364;2022031917;    3;   7.9;  54.0;eor
       7364;2022031918;    3;   6.7;  59.0;eor
       7364;2022031919;    3;   6.2;  43.0;eor
       7364;2022031920;    3;   5.4;  41.0;eor
       7364;2022031921;    3;   5.0;  41.0;eor
       7364;2022031922;    3;   4.6;  41.0;eor
       7364;2022031923;    3;   4.0;  43.0;eor
       7364;2022032000;    3;   3.1;  46.0;eor
       7364;2022032001;    3;   3.3;  44.0;eor
       7364;2022032002;    3;   2.9;  45.0;eor
       7364;2022032003;    3;   2.8;  45.0;eor
       7364;2022032004;    3;   2.5;  46.0;eor
       7364;2022032005;    3;   2.2;  47.0;eor
       7364;2022032006;    3;   2.4;  47.0;eor
       7364;2022032007;    3;   4.0;  43.0;eor
       7364;2022032008;    3;   6.0;  39.0;eor
       7364;2022032009;    3;   8.0;  35.0;eor
       7364;2022032010;    3;   9.7;  31.0;eor
       7364;2022032011;    3;  11.1;  28.0;eor
       7364;2022032012;    3;  12.0;  25.0;eor
       7364;2022032013;    3;  12.7;  24.0;eor
       7364;2022032014;    3;  13.0;  23.0;eor
       7364;2022032015;    3;  13.0;  23.0;eor
       7364;2022032016;    3;  12.8;  23.0;eor
       7364;2022032017;    3;  11.4;  25.0;eor
       7364;2022032018;    3;   9.8;  29.0;eor
       7364;2022032019;    3;   9.0;  30.0;eor
       7364;2022032020;    3;   8.3;  31.0;eor
       7364;2022032021;    3;   7.5;  34.0;eor
       7364;2022032022;    3;   6.5;  39.0;eor
       7364;2022032023;    3;   6.0;  40.0;eor
       7364;2022032100;    3;   5.7;  41.0;eor
       7364;2022032101;    3;   5.1;  44.0;eor
       7364;2022032102;    3;   5.1;  44.0;eor
       7364;2022032103;    3;   4.1;  47.0;eor
       7364;2022032104;    3;   3.6;  47.0;eor
       7364;2022032105;    3;   3.0;  48.0;eor
       7364;2022032106;    3;   2.9;  48.0;eor
       7364;2022032107;    3;   3.7;  44.0;eor
       7364;2022032108;    3;   5.1;  42.0;eor
       7364;2022032109;    3;   6.6;  39.0;eor
       7364;2022032110;    3;   7.5;  37.0;eor
       7364;2022032111;    3;   9.3;  34.0;eor
       7364;2022032112;    3;  11.2;  30.0;eor
       7364;2022032113;    3;  12.4;  28.0;eor
       7364;2022032114;    3;  13.4;  27.0;eor
       7364;2022032115;    3;  13.0;  25.0;eor
       7364;2022032116;    3;  12.7;  27.0;eor
       7364;2022032117;    3;  11.5;  30.0;eor
       7364;2022032118;    3;   7.4;  42.0;eor
       7364;2022032119;    3;   4.8;  49.0;eor
       7364;2022032120;    3;   3.1;  57.0;eor
       7364;2022032121;    3;   2.7;  56.0;eor
       7364;2022032122;    3;   5.9;  44.0;eor
       7364;2022032123;    3;   5.3;  45.0;eor
       7364;2022032200;    3;   4.6;  47.0;eor
       7364;2022032201;    3;   4.5;  45.0;eor
       7364;2022032202;    3;   2.3;  53.0;eor
       7364;2022032203;    3;   0.0;  60.0;eor
       7364;2022032204;    3;  -0.8;  69.0;eor
       7364;2022032205;    3;  -1.0;  76.0;eor
       7364;2022032206;    3;  -0.7;  68.0;eor
       7364;2022032207;    3;   4.2;  47.0;eor
       7364;2022032208;    3;   6.0;  41.0;eor
       7364;2022032209;    3;   8.4;  38.0;eor
       7364;2022032210;    3;  11.4;  33.0;eor
       7364;2022032211;    3;  12.6;  25.0;eor
       7364;2022032212;    3;  14.0;  26.0;eor
       7364;2022032213;    3;  15.6;  27.0;eor
       7364;2022032214;    3;  16.6;  22.0;eor
       7364;2022032215;    3;  16.8;  21.0;eor
       7364;2022032216;    3;  17.2;  21.0;eor
       7364;2022032217;    3;  15.7;  23.0;eor
       7364;2022032218;    3;  10.2;  37.0;eor
       7364;2022032219;    3;   7.3;  48.0;eor
       7364;2022032220;    3;   4.9;  55.0;eor
       7364;2022032221;    3;   4.2;  65.0;eor
       7364;2022032222;    3;   2.5;  71.0;eor
       7364;2022032223;    3;   1.8;  77.0;eor
       7364;2022032300;    3;   1.0;  74.0;eor
       7364;2022032301;    3;   0.0;  72.0;eor
       7364;2022032302;    3;  -0.6;  79.0;eor
       7364;2022032303;    3;  -1.2;  78.0;eor
       7364;2022032304;    3;  -1.4;  80.0;eor
       7364;2022032305;    3;  -1.9;  82.0;eor
       7364;2022032306;    3;  -1.8;  87.0;eor
       7364;2022032307;    3;   2.8;  69.0;eor
       7364;2022032308;    3;   5.4;  54.0;eor
       7364;2022032309;    3;   9.2;  43.0;eor
       7364;2022032310;    3;  12.3;  38.0;eor
       7364;2022032311;    3;  14.6;  32.0;eor
       7364;2022032312;    3;  16.3;  28.0;eor
       7364;2022032313;    3;  17.6;  29.0;eor
       7364;2022032314;    3;  18.2;  23.0;eor
       7364;2022032315;    3;  18.8;  25.0;eor
       7364;2022032316;    3;  18.0;  21.0;eor
       7364;2022032317;    3;  16.3;  26.0;eor
       7364;2022032318;    3;  11.2;  36.0;eor
       7364;2022032319;    3;   8.1;  49.0;eor
       7364;2022032320;    3;   6.0;  62.0;eor
       7364;2022032321;    3;   4.5;  71.0;eor
       7364;2022032322;    3;   3.5;  73.0;eor
       7364;2022032323;    3;   6.7;  55.0;eor
       7364;2022032400;    3;   3.3;  67.0;eor
       7364;2022032401;    3;   2.9;  69.0;eor
       7364;2022032402;    3;   1.4;  74.0;eor
       7364;2022032403;    3;   0.8;  81.0;eor
       7364;2022032404;    3;  -0.1;  87.0;eor
       7364;2022032405;    3;  -0.9;  91.0;eor
       7364;2022032406;    3;  -0.8;  87.0;eor
       7364;2022032407;    3;   3.6;  64.0;eor
       7364;2022032408;    3;   6.3;  60.0;eor
       7364;2022032409;    3;   9.3;  51.0;eor
       7364;2022032410;    3;  11.4;  43.0;eor
       7364;2022032411;    3;  13.2;  39.0;eor
       7364;2022032412;    3;  15.0;  34.0;eor
       7364;2022032413;    3;  16.4;  31.0;eor
       7364;2022032414;    3;  15.9;  28.0;eor
       7364;2022032415;    3;  16.4;  30.0;eor
       7364;2022032416;    3;  16.0;  30.0;eor
       7364;2022032417;    3;  14.6;  36.0;eor
       7364;2022032418;    3;   9.8;  51.0;eor
       7364;2022032419;    3;   8.0;  56.0;eor
       7364;2022032420;    3;   6.0;  65.0;eor
       7364;2022032421;    3;   4.1;  73.0;eor
       7364;2022032422;    3;   2.9;  83.0;eor
       7364;2022032423;    3;   1.9;  87.0;eor
       7364;2022032500;    3;   1.0;  87.0;eor
       7364;2022032501;    3;   0.5;  87.0;eor
       7364;2022032502;    3;   0.0;  89.0;eor
       7364;2022032503;    3;  -0.4;  90.0;eor
       7364;2022032504;    3;  -1.4;  92.0;eor
       7364;2022032505;    3;  -1.3;  92.0;eor
       7364;2022032506;    3;  -1.5;  91.0;eor
       7364;2022032507;    3;   3.2;  65.0;eor
       7364;2022032508;    3;   6.2;  57.0;eor
       7364;2022032509;    3;  10.4;  46.0;eor
       7364;2022032510;    3;  13.1;  34.0;eor
       7364;2022032511;    3;  14.9;  40.0;eor
       7364;2022032512;    3;  15.2;  38.0;eor
       7364;2022032513;    3;  16.0;  35.0;eor
       7364;2022032514;    3;  16.5;  36.0;eor
       7364;2022032515;    3;  16.5;  39.0;eor
       7364;2022032516;    3;  15.9;  36.0;eor
       7364;2022032517;    3;  14.8;  41.0;eor
       7364;2022032518;    3;  11.1;  54.0;eor
       7364;2022032519;    3;   8.1;  65.0;eor
       7364;2022032520;    3;   6.6;  75.0;eor
       7364;2022032521;    3;   5.2;  79.0;eor
       7364;2022032522;    3;   4.2;  83.0;eor
       7364;2022032523;    3;   3.5;  85.0;eor
       7364;2022032600;    3;   3.0;  88.0;eor
       7364;2022032601;    3;   2.4;  90.0;eor
       7364;2022032602;    3;   2.2;  88.0;eor
       7364;2022032603;    3;   1.5;  91.0;eor
       7364;2022032604;    3;   1.3;  92.0;eor
       7364;2022032605;    3;   0.7;  93.0;eor
       7364;2022032606;    3;   1.4;  91.0;eor
       7364;2022032607;    3;   6.5;  73.0;eor
       7364;2022032608;    3;  10.0;  61.0;eor
       7364;2022032609;    3;  12.7;  58.0;eor
       7364;2022032610;    3;  14.4;  52.0;eor
       7364;2022032611;    3;  15.3;  48.0;eor
       7364;2022032612;    3;  16.4;  46.0;eor
       7364;2022032613;    3;  17.4;  41.0;eor
       7364;2022032614;    3;  16.9;  45.0;eor
       7364;2022032615;    3;  17.2;  46.0;eor
       7364;2022032616;    3;  16.4;  53.0;eor
       7364;2022032617;    3;  15.8;  56.0;eor
       7364;2022032618;    3;  14.8;  63.0;eor
       7364;2022032619;    3;  14.0;  66.0;eor
       7364;2022032620;    3;  13.1;  68.0;eor
       7364;2022032621;    3;  12.2;  71.0;eor
       7364;2022032622;    3;  11.1;  76.0;eor
       7364;2022032623;    3;  10.4;  78.0;eor
       7364;2022032700;    3;   8.3;  86.0;eor
       7364;2022032701;    3;   6.3;  92.0;eor
       7364;2022032702;    3;   5.3;  94.0;eor
       7364;2022032703;    3;   4.4;  95.0;eor
       7364;2022032704;    3;   3.6;  95.0;eor
       7364;2022032705;    3;   2.5;  96.0;eor
       7364;2022032706;    3;   2.4;  96.0;eor
       7364;2022032707;    3;   5.4;  87.0;eor
       7364;2022032708;    3;   9.9;  72.0;eor
       7364;2022032709;    3;  11.7;  64.0;eor
       7364;2022032710;    3;  12.7;  60.0;eor
       7364;2022032711;    3;  14.1;  54.0;eor
       7364;2022032712;    3;  14.6;  49.0;eor
       7364;2022032713;    3;  14.7;  49.0;eor
       7364;2022032714;    3;  15.9;  50.0;eor
       7364;2022032715;    3;  15.9;  47.0;eor
       7364;2022032716;    3;  15.6;  48.0;eor
       7364;2022032717;    3;  14.2;  53.0;eor
       7364;2022032718;    3;  11.0;  65.0;eor
       7364;2022032719;    3;   8.4;  78.0;eor
       7364;2022032720;    3;   6.7;  84.0;eor
       7364;2022032721;    3;   5.7;  88.0;eor
       7364;2022032722;    3;   5.1;  90.0;eor
       7364;2022032723;    3;   4.3;  92.0;eor
       7364;2022032800;    3;   3.6;  94.0;eor
       7364;2022032801;    3;   3.1;  96.0;eor
       7364;2022032802;    3;   2.7;  96.0;eor
       7364;2022032803;    3;   2.3;  95.0;eor
       7364;2022032804;    3;   1.9;  96.0;eor
       7364;2022032805;    3;   1.3;  97.0;eor
       7364;2022032806;    3;   2.5;  97.0;eor
       7364;2022032807;    3;   6.3;  85.0;eor
       7364;2022032808;    3;   9.4;  76.0;eor
       7364;2022032809;    3;  11.9;  69.0;eor
       7364;2022032810;    3;  14.4;  64.0;eor
       7364;2022032811;    3;  15.6;  56.0;eor
       7364;2022032812;    3;  17.2;  52.0;eor
       7364;2022032813;    3;  17.3;  52.0;eor
       7364;2022032814;    3;  18.0;  49.0;eor
       7364;2022032815;    3;  17.8;  51.0;eor
       7364;2022032816;    3;  17.2;  53.0;eor
       7364;2022032817;    3;  16.0;  58.0;eor
       7364;2022032818;    3;  13.7;  63.0;eor
       7364;2022032819;    3;  12.0;  67.0;eor
       7364;2022032820;    3;  10.5;  66.0;eor
